,temperature,rain_1h,snow_1h,clouds_percentage,population_density,hour,_Christmas Day,_Columbus Day,_Independence Day,_Labor Day,_Martin Luther King Jr Day,_Memorial Day,_New Years Day,_None,_State Fair,_Thanksgiving Day,_Veterans Day,_Washingtons Birthday
6342,284.22,0.0,0.0,90,6167,17,0,0,0,0,0,0,0,1,0,0,0,0
31263,269.69,0.0,0.0,90,5678,7,0,0,0,0,0,0,0,1,0,0,0,0
20662,250.35,0.0,0.0,1,2082,23,0,0,0,0,0,0,0,1,0,0,0,0
6511,287.31,0.0,0.0,90,369,1,0,0,0,0,0,0,0,1,0,0,0,0
24408,291.46,0.0,0.0,56,2689,22,0,0,0,0,0,0,0,1,0,0,0,0
39489,276.69,0.0,0.0,90,2556,20,0,0,0,0,0,0,0,1,0,0,0,0
45332,291.55,0.0,0.0,90,887,4,0,0,0,0,0,0,0,1,0,0,0,0
36204,288.66,0.0,0.0,1,1099,7,0,0,0,0,0,0,0,1,0,0,0,0
26676,289.28,0.0,0.0,40,800,1,0,0,0,0,0,0,0,1,0,0,0,0
29604,266.4,0.0,0.0,1,599,2,0,0,0,0,0,0,0,1,0,0,0,0
13863,279.01,0.0,0.0,75,824,4,0,0,0,0,0,0,0,1,0,0,0,0
45108,293.35,0.0,0.0,40,269,2,0,0,0,0,0,0,0,1,0,0,0,0
27126,283.973,0.0,0.0,0,2456,21,0,0,0,0,0,0,0,1,0,0,0,0
44492,294.87,0.0,0.0,90,3036,19,0,0,0,0,0,0,0,1,0,0,0,0
39832,269.82,0.0,0.0,40,3512,19,0,0,0,0,0,0,0,1,0,0,0,0
821,283.13,0.0,0.0,1,6317,16,0,0,0,0,0,0,0,1,0,0,0,0
39154,266.55,0.0,0.0,1,1848,22,0,0,0,0,0,0,0,1,0,0,0,0
16387,284.79,0.0,0.0,40,5709,6,0,0,0,0,0,0,0,1,0,0,0,0
12926,268.38,0.0,0.0,20,519,2,0,0,0,0,0,0,0,1,0,0,0,0
30108,272.62,0.0,0.0,90,4846,16,0,0,0,0,0,0,0,1,0,0,0,0
29060,256.59,0.0,0.0,90,4301,7,0,0,0,0,0,0,0,1,0,0,0,0
47463,289.44,1.02,0.0,40,2532,21,0,0,0,0,0,0,0,1,0,0,0,0
22401,273.35,0.0,0.0,1,1501,22,0,0,0,0,0,0,0,1,0,0,0,0
30157,273.42,0.0,0.0,90,2982,19,0,0,0,0,0,0,0,1,0,0,0,0
21018,266.58,0.0,0.0,40,3571,11,0,0,0,0,0,0,0,1,0,0,0,0
41696,258.79,0.0,0.0,1,4553,10,0,0,0,0,0,0,0,1,0,0,0,0
1401,283.35,0.0,0.0,75,2381,7,0,0,0,0,0,0,0,1,0,0,0,0
40921,260.42,0.0,0.0,75,893,4,0,0,0,0,0,0,0,1,0,0,0,0
2642,265.72,0.0,0.0,90,2453,20,0,0,0,0,0,0,0,1,0,0,0,0
362,288.61,0.0,0.0,1,4979,12,0,0,0,0,0,0,0,1,0,0,0,0
48188,281.38,0.0,0.0,75,3701,10,0,0,0,0,0,0,0,1,0,0,0,0
31054,268.381,0.0,0.0,24,2755,5,0,0,0,0,0,0,0,1,0,0,0,0
18999,278.19,0.0,0.0,1,548,0,0,0,0,0,0,0,0,1,0,0,0,0
35429,294.29,0.0,0.0,1,344,3,0,0,0,0,0,0,0,1,0,0,0,0
24486,294.41,0.0,0.0,1,370,1,0,0,0,0,0,0,0,1,0,0,0,0
12451,257.0,0.0,0.0,1,290,4,0,0,0,0,0,0,0,1,0,0,0,0
18539,291.49,1.35,0.0,90,879,4,0,0,0,0,0,0,0,1,0,0,0,0
34496,293.41,0.0,0.0,40,5855,8,0,0,0,0,0,0,0,1,0,0,0,0
25943,293.36,0.0,0.0,1,5648,8,0,0,0,0,0,0,0,1,0,0,0,0
20887,272.01,0.0,0.0,90,5033,12,0,0,0,0,0,0,0,1,0,0,0,0
39327,272.55,0.0,0.0,1,310,1,0,0,0,0,0,0,0,1,0,0,0,0
10675,262.0,0.0,0.0,40,4001,11,0,0,0,0,0,0,0,1,0,0,0,0
22890,277.71,0.51,0.0,90,1309,23,0,0,0,0,0,0,0,1,0,0,0,0
22604,286.42,0.0,0.0,90,5038,11,0,0,0,0,0,0,0,1,0,0,0,0
2772,270.98,0.0,0.0,20,2528,20,0,0,0,0,0,0,0,1,0,0,0,0
31936,266.15,0.0,0.0,1,6612,7,0,0,0,0,0,0,0,1,0,0,0,0
18878,285.24,0.0,0.0,90,4539,18,0,0,0,0,0,0,0,1,0,0,0,0
7221,291.94,0.0,0.0,36,370,3,0,0,0,0,0,0,0,1,0,0,0,0
20568,257.93,0.0,0.0,90,5310,17,0,0,0,0,0,0,0,1,0,0,0,0
37509,283.02,0.0,0.0,40,855,4,0,0,0,0,0,0,0,1,0,0,0,0
20660,252.22,0.0,0.0,5,2683,20,0,0,0,0,0,0,0,1,0,0,0,0
19745,272.65,0.0,0.0,90,3930,10,0,0,0,0,0,0,0,1,0,0,0,0
46661,303.88,0.0,0.0,5,4313,17,0,0,0,0,0,0,0,1,0,0,0,0
12715,263.53,0.0,0.0,1,5853,6,0,0,0,0,0,0,0,1,0,0,0,0
41847,264.82,0.0,0.0,1,2014,9,0,0,0,0,0,0,0,1,0,0,0,0
2412,257.12,0.0,0.0,75,303,3,0,0,0,0,0,0,0,1,0,0,0,0
12808,274.53,0.0,0.0,1,854,4,0,0,0,0,0,0,0,1,0,0,0,0
13369,276.24,0.0,0.0,75,5025,13,0,0,0,0,0,0,0,1,0,0,0,0
23443,291.56,0.0,0.0,20,4991,13,0,0,0,0,0,0,0,1,0,0,0,0
6904,287.57,0.0,0.0,12,360,3,0,0,0,0,0,0,0,1,0,0,0,0
13899,279.32,0.51,0.0,90,6643,16,0,0,0,0,0,0,0,1,0,0,0,0
12063,254.57,0.0,0.0,1,605,0,0,0,0,0,0,0,0,1,0,0,0,0
45917,289.22,0.0,0.0,1,5870,6,0,0,0,0,0,0,0,1,0,0,0,0
8097,289.37,0.0,0.0,0,851,4,0,0,0,0,0,0,0,1,0,0,0,0
14694,288.57,0.51,0.0,40,363,1,0,0,0,0,0,0,0,1,0,0,0,0
44685,302.53,0.0,0.0,40,4374,18,0,0,0,0,0,0,0,1,0,0,0,0
43413,276.52,0.0,0.0,90,6459,17,0,0,0,0,0,0,0,1,0,0,0,0
1279,285.53,0.0,0.0,90,3999,12,0,0,0,0,0,0,0,1,0,0,0,0
35057,293.41,0.0,0.0,1,1225,0,0,0,1,0,0,0,0,0,0,0,0,0
23991,291.41,0.0,0.0,75,4809,13,0,0,0,0,0,0,0,1,0,0,0,0
40747,269.79,0.0,0.0,1,1706,22,0,0,0,0,0,0,0,1,0,0,0,0
10884,257.33,0.0,0.0,64,278,2,0,0,0,0,0,0,0,1,0,0,0,0
40956,269.35,0.0,0.0,90,5177,9,0,0,0,0,0,0,0,1,0,0,0,0
45639,299.35,0.0,0.0,1,4118,13,0,0,0,0,0,0,0,1,0,0,0,0
39995,266.57,0.0,0.0,40,5447,12,0,0,0,0,0,0,0,1,0,0,0,0
31832,274.81,0.0,0.0,90,3635,22,0,0,0,0,0,0,0,1,0,0,0,0
25361,296.28,0.0,0.0,90,1967,11,0,0,0,0,0,0,0,1,0,0,0,0
4097,268.9,0.0,0.0,100,353,1,0,0,0,0,0,0,0,1,0,0,0,0
41440,256.51,0.0,0.0,1,809,4,0,0,0,0,0,0,0,1,0,0,0,0
48001,284.29,0.0,0.0,1,339,4,0,0,0,0,0,0,0,1,0,0,0,0
24912,294.25,0.0,0.0,20,5402,6,0,0,0,0,0,0,0,1,0,0,0,0
5954,286.71,0.0,0.0,75,1374,23,0,0,0,0,0,0,0,1,0,0,0,0
1674,273.36,0.0,0.0,90,4442,10,0,0,0,0,0,0,0,1,0,0,0,0
9733,278.6,0.0,0.0,64,4322,13,0,0,0,0,0,0,0,1,0,0,0,0
37430,292.79,0.0,0.0,40,328,2,0,0,0,0,0,0,0,1,0,0,0,0
12912,277.61,0.0,0.0,90,5419,12,0,0,0,0,0,0,0,1,0,0,0,0
31967,277.15,0.0,0.0,90,5463,14,0,0,0,0,0,0,0,1,0,0,0,0
34225,295.02,0.0,0.0,1,1683,7,0,0,0,0,0,0,0,1,0,0,0,0
5031,272.08,0.0,0.0,90,5197,9,0,0,0,0,0,0,0,1,0,0,0,0
31016,275.46,0.0,0.0,36,5892,15,0,0,0,0,0,0,0,1,0,0,0,0
15030,287.79,0.0,0.0,1,422,1,0,0,0,0,0,0,0,1,0,0,0,0
12426,259.64,0.0,0.0,1,300,3,0,0,0,0,0,0,0,1,0,0,0,0
4281,267.01,0.0,0.0,1,658,0,0,0,0,0,0,0,0,1,0,0,0,0
32463,280.9,0.0,0.0,1,468,4,0,0,0,0,0,0,0,1,0,0,0,0
27124,286.381,0.0,0.0,0,3243,19,0,0,0,0,0,0,0,1,0,0,0,0
33131,274.09,0.0,0.0,90,4821,18,0,0,0,0,0,0,0,1,0,0,0,0
28706,275.59,0.0,0.0,90,2407,20,0,0,0,0,0,0,0,1,0,0,0,0
1365,277.36,0.0,0.0,40,3267,19,0,0,0,0,0,0,0,1,0,0,0,0
47225,294.92,0.25,0.0,1,5213,13,0,0,0,0,0,0,0,1,0,0,0,0
24117,302.35,0.0,0.0,0,3478,19,0,0,0,0,0,0,0,1,0,0,0,0
22065,277.44,0.0,0.0,90,632,1,0,0,0,0,0,0,0,1,0,0,0,0
43143,277.09,0.0,0.0,75,310,1,0,0,0,0,0,0,0,1,0,0,0,0
15966,295.46,0.0,0.0,1,3274,21,0,0,0,0,0,0,0,1,0,0,0,0
21580,264.08,0.0,0.0,90,2880,5,0,0,0,0,0,0,0,1,0,0,0,0
41404,262.61,0.0,0.0,5,4841,16,0,0,0,0,0,0,0,1,0,0,0,0
44406,304.29,0.0,0.0,1,4130,13,0,0,0,0,0,0,0,1,0,0,0,0
45568,296.89,0.0,0.0,75,3224,16,0,0,0,0,0,0,0,1,0,0,0,0
38452,272.29,0.0,0.0,90,802,6,0,0,0,0,0,0,0,1,0,0,0,0
42212,267.59,0.0,0.0,90,404,4,0,0,0,0,0,0,0,1,0,0,0,0
44542,292.29,0.0,0.0,90,695,0,0,0,0,0,0,0,0,1,0,0,0,0
9877,284.65,0.0,0.0,64,5382,13,0,0,0,0,0,0,0,1,0,0,0,0
18662,286.31,0.0,0.0,1,360,3,0,0,0,0,0,0,0,1,0,0,0,0
15648,301.01,0.0,0.0,90,3484,19,0,0,0,0,0,0,0,1,0,0,0,0
7243,296.78,0.0,0.0,76,488,1,0,0,0,0,0,0,0,1,0,0,0,0
48182,279.88,0.0,0.0,90,335,4,0,0,0,0,0,0,0,1,0,0,0,0
21184,260.48,0.0,0.0,1,4253,10,0,0,0,0,0,0,0,1,0,0,0,0
37469,287.23,0.0,0.0,90,553,0,0,0,0,0,0,0,0,1,0,0,0,0
24884,295.15,0.0,0.0,90,249,2,0,0,0,0,0,0,0,1,0,0,0,0
31894,281.4,0.0,0.0,75,4645,12,0,0,0,0,0,0,0,1,0,0,0,0
12539,265.04,0.0,0.0,20,5649,17,0,0,0,0,0,0,0,1,0,0,0,0
45726,294.09,0.0,0.0,1,401,1,0,0,0,0,0,0,0,1,0,0,0,0
43629,287.62,0.0,0.0,40,6459,17,0,0,0,0,0,0,0,1,0,0,0,0
47753,297.54,0.0,0.0,90,4680,13,0,0,0,0,0,0,0,1,0,0,0,0
2697,265.82,0.0,0.0,20,2342,19,0,0,0,0,0,0,0,1,0,0,0,0
17922,293.2,0.0,0.0,1,311,2,0,0,0,0,0,0,0,1,0,0,0,0
40757,267.54,0.0,0.0,20,5143,9,0,0,0,0,0,0,0,1,0,0,0,0
36879,296.95,0.0,0.0,1,2677,21,0,0,0,0,0,0,0,1,0,0,0,0
22182,275.36,0.0,0.0,40,5439,11,0,0,0,0,0,0,0,1,0,0,0,0
34730,292.28,0.0,0.0,40,5585,6,0,0,0,0,0,0,0,1,0,0,0,0
43819,291.22,0.0,0.0,1,1446,0,0,0,0,0,0,0,0,1,0,0,0,0
20140,272.03,0.0,0.0,90,4659,10,0,0,0,0,0,0,0,1,0,0,0,0
28083,274.28,0.0,0.0,1,315,1,0,0,0,0,0,0,0,1,0,0,0,0
33501,285.52,0.0,0.0,1,255,2,0,0,0,0,0,0,0,1,0,0,0,0
37167,296.01,0.0,0.0,1,412,1,0,0,0,0,0,0,0,1,0,0,0,0
24673,297.91,0.0,0.0,90,2886,19,0,0,0,0,0,0,0,1,0,0,0,0
9576,279.31,0.38,0.0,75,5508,17,0,0,0,0,0,0,0,1,0,0,0,0
46079,298.65,0.0,0.0,40,4657,15,0,0,0,0,0,0,0,1,0,0,0,0
14096,289.59,0.0,0.0,8,3028,20,0,0,0,0,0,0,0,1,0,0,0,0
3887,268.76,0.0,0.0,90,4271,11,0,0,0,0,0,0,0,1,0,0,0,0
44547,291.16,0.0,0.0,1,307,2,0,0,0,0,0,0,0,1,0,0,0,0
32302,284.55,0.0,0.0,90,4038,19,0,0,0,0,0,0,0,1,0,0,0,0
44800,291.51,0.0,0.0,1,1110,1,0,0,0,0,0,0,0,1,0,0,0,0
24298,295.8,0.0,0.0,0,2402,8,0,0,0,0,0,0,0,1,0,0,0,0
27579,280.025,0.0,0.0,48,4245,11,0,0,0,0,0,0,0,1,0,0,0,0
34006,289.88,0.0,0.0,75,4824,11,0,0,0,0,0,0,0,1,0,0,0,0
5740,273.96,0.0,0.0,90,4418,10,0,0,0,0,0,0,0,1,0,0,0,0
11601,276.1,1.02,0.0,64,3938,14,0,0,0,0,0,0,0,1,0,0,0,0
20023,274.15,0.0,0.0,90,587,0,0,0,0,0,0,0,0,1,0,0,0,0
46858,293.51,0.0,0.0,1,6077,7,0,0,0,0,0,0,0,1,0,0,0,0
25652,294.47,0.0,0.0,76,4369,10,0,0,0,0,0,0,0,1,0,0,0,0
44050,287.69,0.0,0.0,75,3983,11,0,0,0,0,0,0,0,1,0,0,0,0
42477,271.08,0.0,0.0,90,4427,11,0,0,0,0,0,0,0,1,0,0,0,0
9028,297.811,0.0,0.0,0,3216,20,0,0,0,0,0,0,0,1,0,0,0,0
31548,281.78,0.0,0.0,1,1514,22,0,0,0,0,0,0,0,1,0,0,0,0
43874,288.02,0.0,0.0,40,326,3,0,0,0,0,0,0,0,1,0,0,0,0
40154,258.3,0.0,0.0,90,3562,10,0,0,0,0,0,0,0,1,0,0,0,0
31323,274.35,0.0,0.0,1,4095,17,0,0,0,0,0,0,0,1,0,0,0,0
13082,278.26,0.0,0.0,90,5477,14,0,0,0,0,0,0,0,1,0,0,0,0
37295,298.15,0.0,0.0,75,5823,15,0,0,0,0,0,0,0,1,0,0,0,0
43433,280.88,0.0,0.0,5,5110,13,0,0,0,0,0,0,0,1,0,0,0,0
32254,277.49,0.0,0.0,1,1966,23,0,0,0,0,0,0,0,1,0,0,0,0
17336,294.69,1.67,0.0,90,868,4,0,0,0,0,0,0,0,1,0,0,0,0
47231,296.38,0.25,0.0,90,3884,19,0,0,0,0,0,0,0,1,0,0,0,0
1902,268.41,0.0,0.0,90,1684,22,0,0,0,0,0,0,0,1,0,0,0,0
4100,268.9,0.0,0.0,90,266,2,0,0,0,0,0,0,0,1,0,0,0,0
36303,291.07,0.0,0.0,90,5523,6,0,0,0,0,0,0,0,1,0,0,0,0
22365,277.28,0.0,0.0,1,4490,21,0,0,0,0,0,0,0,1,0,0,0,0
14970,286.34,6.45,0.0,75,2274,7,0,0,0,0,0,0,0,1,0,0,0,0
25715,290.7,0.0,0.0,24,1165,1,0,0,0,0,0,0,0,1,0,0,0,0
40089,250.79,0.0,0.0,1,1761,5,0,0,0,0,0,0,0,1,0,0,0,0
28163,284.16,0.0,0.0,90,3151,19,0,0,0,0,0,0,0,1,0,0,0,0
45571,298.87,0.0,0.0,75,2664,18,0,0,0,0,0,0,0,1,0,0,0,0
38479,276.15,0.0,0.0,90,326,3,0,0,0,0,0,0,0,1,0,0,0,0
17875,295.31,0.0,0.0,1,383,1,0,0,0,0,0,0,0,1,0,0,0,0
6887,290.97,0.0,0.0,20,4774,11,0,0,0,0,0,0,0,1,0,0,0,0
13036,275.01,0.48,0.0,90,6140,16,0,0,0,0,0,0,0,1,0,0,0,0
23403,286.12,0.0,0.0,20,2846,21,0,0,0,0,0,0,0,1,0,0,0,0
35364,303.89,0.0,0.0,1,3434,19,0,0,0,0,0,0,0,1,0,0,0,0
46175,288.48,0.0,0.0,1,5813,6,0,0,0,0,0,0,0,1,0,0,0,0
39544,265.46,0.0,0.0,90,4861,11,0,0,0,0,0,0,0,1,0,0,0,0
48028,287.18,0.0,0.0,75,6591,7,0,0,0,0,0,0,0,1,0,0,0,0
32321,281.21,0.0,0.0,90,6539,7,0,0,0,0,0,0,0,1,0,0,0,0
47222,290.56,0.25,0.0,1,4911,10,0,0,0,0,0,0,0,1,0,0,0,0
17981,296.79,0.0,0.0,75,773,5,0,0,0,0,0,0,0,1,0,0,0,0
35341,295.96,0.0,0.0,5,3370,20,0,0,0,0,0,0,0,1,0,0,0,0
9318,284.55,0.0,0.0,90,6645,13,0,0,0,0,0,0,0,1,0,0,0,0
32116,276.58,0.0,0.0,90,993,23,0,0,0,0,0,0,0,1,0,0,0,0
35221,292.95,0.0,0.0,75,342,3,0,0,0,0,0,0,0,1,0,0,0,0
21573,269.65,0.0,0.0,1,6190,17,0,0,0,0,0,0,0,1,0,0,0,0
23445,292.78,0.0,0.0,20,5617,15,0,0,0,0,0,0,0,1,0,0,0,0
6955,290.05,3.65,0.0,100,5126,12,0,0,0,0,0,0,0,1,0,0,0,0
33785,284.88,0.0,0.0,90,5963,17,0,0,0,0,0,0,0,1,0,0,0,0
24604,289.69,0.0,0.0,40,2498,22,0,0,0,0,0,0,0,1,0,0,0,0
43262,269.35,0.0,0.0,90,1478,17,0,0,0,0,0,0,0,1,0,0,0,0
25359,293.09,0.0,0.0,90,1644,9,0,0,0,0,0,0,0,1,0,0,0,0
46572,302.15,0.0,0.0,20,4990,13,0,0,0,0,0,0,0,1,0,0,0,0
13950,285.19,0.0,0.0,90,2403,19,0,0,0,0,0,0,0,1,0,0,0,0
40818,276.36,0.0,0.0,1,4530,18,0,0,0,0,0,0,0,1,0,0,0,0
39644,267.15,0.0,0.0,1,635,5,0,0,0,0,0,0,0,1,0,0,0,0
13869,280.75,0.0,0.0,90,4624,10,0,0,0,0,0,0,0,1,0,0,0,0
23779,290.29,0.0,0.0,1,2548,22,0,0,0,0,0,0,0,1,0,0,0,0
39494,273.09,0.0,0.0,90,1653,22,0,0,0,0,0,0,0,1,0,0,0,0
36638,291.21,0.0,0.0,90,4824,12,0,0,0,0,0,0,0,1,0,0,0,0
1299,280.0,0.0,0.0,40,5884,8,0,0,0,0,0,0,0,1,0,0,0,0
3372,261.27,0.0,0.0,44,4811,13,0,0,0,0,0,0,0,1,0,0,0,0
5636,290.62,0.0,0.0,1,529,0,0,0,0,0,0,0,0,1,0,0,0,0
46331,292.21,0.0,0.0,90,5431,6,0,0,0,0,0,0,0,1,0,0,0,0
19323,288.44,0.0,0.0,90,5226,14,0,0,0,0,0,0,0,1,0,0,0,0
36906,285.62,0.0,0.0,1,2186,21,0,0,0,0,0,0,0,1,0,0,0,0
7700,301.12,0.0,0.0,76,6018,17,0,0,0,0,0,0,0,1,0,0,0,0
21734,292.62,0.0,0.0,1,5193,14,0,0,0,0,0,0,0,1,0,0,0,0
23767,293.72,0.0,0.0,75,3854,11,0,0,0,0,0,0,0,1,0,0,0,0
38413,274.15,0.0,0.0,90,3498,19,0,0,0,0,0,0,0,1,0,0,0,0
441,280.38,0.0,0.0,96,589,2,0,0,0,0,0,0,0,1,0,0,0,0
47881,287.39,0.25,0.0,90,265,2,0,0,0,0,0,0,0,1,0,0,0,0
13256,273.45,0.0,0.0,90,2859,20,0,0,0,0,0,0,0,1,0,0,0,0
9199,296.48,0.0,0.0,1,4241,14,0,0,0,0,0,0,0,1,0,0,0,0
8164,292.3,0.0,0.0,92,2989,21,0,0,0,0,0,0,0,1,0,0,0,0
41897,264.93,0.0,0.0,1,6318,7,0,0,0,0,0,0,0,1,0,0,0,0
29742,259.09,0.0,0.0,5,2697,19,0,0,0,0,0,0,0,1,0,0,0,0
33662,289.22,0.0,0.0,40,2604,5,0,0,0,0,0,0,0,1,0,0,0,0
41093,255.69,0.0,0.0,20,5489,8,0,0,0,0,0,0,0,1,0,0,0,0
27977,288.62,0.0,0.0,1,4176,18,0,0,0,0,0,0,0,1,0,0,0,0
33428,287.9,0.0,0.0,1,4541,13,0,0,0,0,0,0,0,1,0,0,0,0
31190,279.66,0.0,0.0,1,1169,23,0,0,0,0,0,0,0,1,0,0,0,0
28249,268.28,0.0,0.0,1,642,1,0,0,0,0,0,0,0,1,0,0,0,0
42468,271.35,0.0,0.0,90,5619,6,0,0,0,0,0,0,0,1,0,0,0,0
7244,296.59,0.0,0.0,0,336,2,0,0,0,0,0,0,0,1,0,0,0,0
3104,249.33,0.0,0.0,75,5693,8,0,0,0,0,0,0,0,1,0,0,0,0
20204,271.22,0.0,0.0,90,1286,23,0,0,0,0,0,0,0,1,0,0,0,0
11102,255.92,0.0,0.0,90,3835,17,0,0,0,0,0,0,0,1,0,0,0,0
15537,286.04,0.0,0.0,1,934,4,0,0,0,0,0,0,0,1,0,0,0,0
37559,281.02,0.0,0.0,5,6571,7,0,0,0,0,0,0,0,1,0,0,0,0
20838,271.79,0.0,0.0,90,4332,18,0,0,0,0,0,0,0,1,0,0,0,0
25294,295.07,0.51,0.0,90,5863,17,0,0,0,0,0,0,0,1,0,0,0,0
24748,292.65,1.27,0.0,90,2649,5,0,0,0,0,0,0,0,1,0,0,0,0
17414,295.44,0.51,0.0,1,858,6,0,0,0,0,0,0,0,1,0,0,0,0
32023,276.81,0.0,0.0,90,5276,11,0,0,0,0,0,0,0,1,0,0,0,0
21439,273.08,0.0,0.0,75,3031,19,0,0,0,0,0,0,0,1,0,0,0,0
46521,298.22,0.0,0.0,75,3272,19,0,0,0,0,0,0,0,1,0,0,0,0
4624,277.51,0.0,0.0,90,5692,12,0,0,0,0,0,0,0,1,0,0,0,0
37492,288.55,0.0,0.0,90,4827,12,0,0,0,0,0,0,0,1,0,0,0,0
39687,274.01,0.0,0.0,90,4291,11,0,0,0,0,0,0,0,1,0,0,0,0
36097,291.72,0.0,0.0,90,4627,18,0,0,0,0,0,0,0,1,0,0,0,0
33247,276.62,0.0,0.0,90,4853,9,0,0,0,0,0,0,0,1,0,0,0,0
37353,297.22,0.0,0.0,1,370,3,0,0,0,0,0,0,0,1,0,0,0,0
31473,270.42,0.0,0.0,90,522,2,0,0,0,0,0,0,0,1,0,0,0,0
43313,270.28,0.0,0.0,90,1794,11,0,0,0,0,0,0,0,1,0,0,0,0
18601,286.59,0.0,0.0,1,656,2,0,0,0,0,0,0,0,1,0,0,0,0
8122,288.98,0.0,0.0,0,552,1,0,0,0,0,0,0,0,1,0,0,0,0
9523,285.18,0.0,0.0,92,6659,16,0,0,0,0,0,0,0,1,0,0,0,0
21856,277.43,0.0,0.0,90,419,1,0,0,0,0,0,0,0,1,0,0,0,0
11540,276.793,0.0,0.0,64,619,0,0,0,0,0,0,0,0,1,0,0,0,0
31595,271.07,0.0,0.0,20,3053,20,0,0,0,0,0,0,0,1,0,0,0,0
32787,285.49,0.0,0.0,1,5934,15,0,0,0,0,0,0,0,1,0,0,0,0
42182,265.68,0.0,0.0,90,2179,23,0,0,0,0,0,0,0,1,0,0,0,0
24254,300.75,0.0,0.0,0,5405,12,0,0,0,0,0,0,0,1,0,0,0,0
23092,290.67,0.0,0.0,90,890,1,0,0,0,0,0,0,0,1,0,0,0,0
1624,273.86,0.0,0.0,90,2489,22,0,0,0,0,0,0,0,1,0,0,0,0
18257,300.73,0.0,0.0,1,6579,16,0,0,0,0,0,0,0,1,0,0,0,0
22970,281.85,0.0,0.0,1,171,0,0,0,0,0,0,0,0,1,0,0,0,0
31099,274.666,0.0,0.0,0,610,2,0,0,0,0,0,0,0,1,0,0,0,0
32538,276.28,0.0,0.0,90,4061,18,0,0,0,0,0,0,0,1,0,0,0,0
27316,279.008,0.0,0.0,0,2531,21,0,0,0,0,0,0,0,1,0,0,0,0
7125,298.76,2.29,0.0,88,566,2,0,0,0,0,0,0,0,1,0,0,0,0
37715,282.22,0.0,0.0,1,281,2,0,0,0,0,0,0,0,1,0,0,0,0
43832,298.5,0.0,0.0,40,4394,14,0,0,0,0,0,0,0,1,0,0,0,0
6328,281.35,0.0,0.0,90,5273,9,0,0,0,0,0,0,0,1,0,0,0,0
25251,295.66,0.0,0.0,20,5392,8,0,0,0,0,0,0,0,1,0,0,0,0
37233,286.28,0.0,0.0,75,4372,11,0,0,0,0,0,0,0,1,0,0,0,0
40634,262.88,0.0,0.0,90,3383,15,0,0,0,0,0,0,0,1,0,0,0,0
22380,286.69,0.0,0.0,75,4513,17,0,0,0,0,0,0,0,1,0,0,0,0
32502,291.22,0.0,0.0,90,4165,17,0,0,0,0,0,0,0,1,0,0,0,0
5170,274.69,0.0,0.0,90,1007,23,0,0,0,0,0,0,0,1,0,0,0,0
42974,268.22,0.0,0.0,1,363,3,0,0,0,0,0,0,0,1,0,0,0,0
9627,275.5,0.0,0.0,90,5030,13,0,0,0,0,0,0,0,1,0,0,0,0
6621,291.04,0.0,0.0,90,4502,16,0,0,0,0,0,0,0,1,0,0,0,0
7072,290.43,0.0,0.0,12,314,2,0,0,0,0,0,0,0,1,0,0,0,0
13352,273.44,0.0,0.0,40,2797,20,0,0,0,0,0,0,0,1,0,0,0,0
35036,287.49,0.0,0.0,1,428,3,0,0,0,0,0,0,0,1,0,0,0,0
13512,282.86,0.0,0.0,20,4968,13,0,0,0,0,0,0,0,1,0,0,0,0
35658,297.08,0.0,0.0,40,4965,12,0,0,0,0,0,0,0,1,0,0,0,0
13019,271.71,0.76,0.0,90,1474,23,0,0,0,0,0,0,0,1,0,0,0,0
3133,255.5,0.0,0.0,90,4584,18,0,0,0,0,0,0,0,1,0,0,0,0
35847,296.53,0.0,0.0,75,4436,10,0,0,0,0,0,0,0,1,0,0,0,0
22952,277.7,0.0,0.0,90,1180,6,0,0,0,0,0,0,0,1,0,0,0,0
29310,272.9,0.0,0.0,1,5845,17,0,0,0,0,0,0,0,1,0,0,0,0
25118,304.94,0.0,0.0,40,5210,15,0,0,0,0,0,0,0,1,0,0,0,0
44969,293.72,0.0,0.0,1,358,2,0,0,0,0,0,0,0,1,0,0,0,0
7409,299.47,0.0,0.0,1,3539,19,0,0,0,0,0,0,0,1,0,0,0,0
22174,276.29,0.0,0.0,75,2539,5,0,0,0,0,0,0,0,1,0,0,0,0
10982,266.77,0.0,0.0,64,4017,11,0,0,0,0,0,0,0,1,0,0,0,0
23007,293.37,0.0,0.0,75,4965,13,0,0,0,0,0,0,0,1,0,0,0,0
42579,275.86,0.0,0.0,90,2928,22,0,0,0,0,0,0,0,1,0,0,0,0
43507,289.22,0.0,0.0,20,4866,15,0,0,0,0,0,0,0,1,0,0,0,0
36594,293.72,0.0,0.0,75,6032,15,0,0,0,0,0,0,0,1,0,0,0,0
7888,298.77,0.0,0.0,0,3562,19,0,0,0,0,0,0,0,1,0,0,0,0
43609,285.35,0.0,0.0,5,3058,21,0,0,0,0,0,0,0,1,0,0,0,0
30273,275.08,0.0,0.0,90,5728,8,0,0,0,0,0,0,0,1,0,0,0,0
37101,289.87,0.0,0.0,5,5633,9,0,0,0,0,0,0,0,1,0,0,0,0
26422,293.2,0.28,0.0,90,4056,10,0,0,0,0,0,0,0,1,0,0,0,0
12592,260.89,0.0,0.0,90,2699,22,0,0,0,0,0,0,0,1,0,0,0,0
26475,289.88,0.43,0.0,90,5411,6,0,0,0,0,0,0,0,1,0,0,0,0
